FPrate,Sensivity,Precision,f1_score,Threshold
0.56289,0.60236,0.86784,0.71113,0.55015
0.56368,0.60263,0.86773,0.71128,0.55007
0.56447,0.60289,0.86762,0.71142,0.54998
0.56526,0.60316,0.86751,0.71158,0.54990
0.56604,0.60343,0.86740,0.71173,0.54981
0.56683,0.60370,0.86729,0.71188,0.54972
0.56762,0.60397,0.86718,0.71203,0.54964
0.56841,0.60423,0.86707,0.71217,0.54956
0.56919,0.60450,0.86697,0.71232,0.54947
0.56998,0.60476,0.86686,0.71247,0.54939
0.57077,0.60503,0.86675,0.71262,0.54930
0.57156,0.60530,0.86664,0.71277,0.54922
0.57234,0.60556,0.86653,0.71291,0.54914
0.57313,0.60581,0.86642,0.71305,0.54905
0.57392,0.60606,0.86631,0.71319,0.54897
0.57471,0.60632,0.86620,0.71332,0.54889
0.57550,0.60656,0.86609,0.71346,0.54881
0.57628,0.60681,0.86598,0.71359,0.54872
0.57707,0.60706,0.86587,0.71373,0.54864
0.57786,0.60731,0.86576,0.71386,0.54856
0.57865,0.60757,0.86565,0.71400,0.54848
0.57943,0.60781,0.86554,0.71413,0.54840
0.58022,0.60807,0.86543,0.71427,0.54831
0.58101,0.60831,0.86532,0.71440,0.54823
0.58180,0.60856,0.86521,0.71453,0.54815
0.58258,0.60879,0.86509,0.71466,0.54807
0.58337,0.60903,0.86498,0.71478,0.54799
0.58416,0.60927,0.86487,0.71491,0.54791
0.58495,0.60950,0.86476,0.71503,0.54784
0.58573,0.60976,0.86465,0.71517,0.54775
0.58652,0.61000,0.86454,0.71530,0.54768
0.58731,0.61025,0.86443,0.71543,0.54759
0.58810,0.61048,0.86432,0.71556,0.54752
0.58888,0.61072,0.86421,0.71568,0.54744
0.58967,0.61096,0.86410,0.71581,0.54736
0.59046,0.61118,0.86398,0.71592,0.54729
0.59125,0.61142,0.86387,0.71605,0.54721
0.59203,0.61166,0.86376,0.71617,0.54713
0.59282,0.61190,0.86365,0.71630,0.54705
0.59361,0.61212,0.86354,0.71641,0.54698
0.59440,0.61234,0.86343,0.71653,0.54690
0.59518,0.61257,0.86331,0.71664,0.54683
0.59597,0.61279,0.86320,0.71676,0.54675
0.59676,0.61302,0.86309,0.71687,0.54668
0.59755,0.61325,0.86298,0.71699,0.54660
0.59833,0.61348,0.86287,0.71711,0.54653
0.59912,0.61369,0.86275,0.71722,0.54645
0.59991,0.61391,0.86264,0.71733,0.54638
0.60070,0.61414,0.86253,0.71745,0.54630
0.60149,0.61436,0.86242,0.71756,0.54622
0.60227,0.61458,0.86230,0.71766,0.54615
0.60306,0.61479,0.86219,0.71777,0.54608
0.60385,0.61501,0.86208,0.71788,0.54600
0.60464,0.61522,0.86196,0.71798,0.54593
0.60542,0.61543,0.86185,0.71809,0.54586
0.60621,0.61565,0.86174,0.71820,0.54579
0.60700,0.61586,0.86162,0.71830,0.54572
0.60779,0.61607,0.86151,0.71841,0.54565
0.60857,0.61628,0.86140,0.71851,0.54557
0.60936,0.61650,0.86129,0.71862,0.54550
0.61015,0.61671,0.86117,0.71872,0.54543
0.61094,0.61691,0.86106,0.71882,0.54536
0.61172,0.61713,0.86095,0.71893,0.54529
0.61251,0.61733,0.86083,0.71903,0.54522
0.61330,0.61753,0.86072,0.71912,0.54516
0.61409,0.61773,0.86060,0.71922,0.54509
0.61487,0.61794,0.86049,0.71931,0.54502
0.61566,0.61814,0.86037,0.71941,0.54495
0.61645,0.61834,0.86026,0.71951,0.54489
0.61724,0.61854,0.86015,0.71960,0.54482
0.61802,0.61873,0.86003,0.71969,0.54476
0.61881,0.61894,0.85992,0.71979,0.54469
0.61960,0.61913,0.85980,0.71988,0.54462
0.62039,0.61932,0.85969,0.71997,0.54456
0.62117,0.61952,0.85957,0.72006,0.54449
0.62196,0.61971,0.85946,0.72015,0.54443
0.62275,0.61990,0.85934,0.72024,0.54436
0.62354,0.62009,0.85922,0.72033,0.54430
0.62432,0.62028,0.85911,0.72042,0.54423
0.62511,0.62047,0.85899,0.72051,0.54417
0.62590,0.62067,0.85888,0.72060,0.54410
0.62669,0.62086,0.85877,0.72068,0.54404
0.62748,0.62105,0.85865,0.72077,0.54397
0.62826,0.62125,0.85854,0.72087,0.54390
0.62905,0.62144,0.85842,0.72096,0.54384
0.62984,0.62163,0.85831,0.72104,0.54377
0.63063,0.62182,0.85819,0.72113,0.54371
0.63141,0.62201,0.85808,0.72122,0.54364
0.63220,0.62219,0.85796,0.72130,0.54357
0.63299,0.62238,0.85785,0.72139,0.54351
0.63378,0.62257,0.85773,0.72147,0.54344
0.63456,0.62276,0.85762,0.72156,0.54338
0.63535,0.62295,0.85751,0.72164,0.54331
0.63614,0.62313,0.85739,0.72173,0.54325
0.63693,0.62332,0.85728,0.72181,0.54318
0.63771,0.62350,0.85716,0.72190,0.54312
0.63850,0.62369,0.85705,0.72198,0.54305
0.63929,0.62388,0.85693,0.72206,0.54299
0.64008,0.62406,0.85682,0.72215,0.54293
0.64086,0.62425,0.85670,0.72223,0.54286
0.64165,0.62443,0.85659,0.72232,0.54280
0.64244,0.62461,0.85648,0.72240,0.54273
0.64323,0.62479,0.85636,0.72247,0.54267
0.64401,0.62496,0.85624,0.72255,0.54261
0.64480,0.62514,0.85613,0.72263,0.54255
0.64559,0.62531,0.85601,0.72270,0.54249
0.64638,0.62549,0.85590,0.72278,0.54242
0.64716,0.62566,0.85578,0.72285,0.54236
0.64795,0.62584,0.85567,0.72293,0.54230
0.64874,0.62601,0.85555,0.72300,0.54223
0.64953,0.62618,0.85543,0.72307,0.54217
0.65032,0.62635,0.85532,0.72314,0.54211
0.65110,0.62652,0.85520,0.72322,0.54205
0.65189,0.62670,0.85509,0.72329,0.54199
0.65268,0.62687,0.85497,0.72336,0.54193
0.65347,0.62704,0.85486,0.72344,0.54186
0.65425,0.62721,0.85474,0.72351,0.54180
0.65504,0.62739,0.85463,0.72358,0.54174
0.65583,0.62756,0.85451,0.72366,0.54168
0.65662,0.62773,0.85440,0.72373,0.54162
0.65740,0.62790,0.85428,0.72380,0.54156
0.65819,0.62808,0.85417,0.72388,0.54150
0.65898,0.62825,0.85405,0.72395,0.54143
0.65977,0.62841,0.85393,0.72402,0.54137
0.66055,0.62858,0.85382,0.72409,0.54131
0.66134,0.62875,0.85370,0.72416,0.54125
0.66213,0.62892,0.85359,0.72423,0.54119
0.66292,0.62908,0.85347,0.72430,0.54113
0.66370,0.62924,0.85336,0.72436,0.54107
0.66449,0.62941,0.85324,0.72443,0.54101
0.66528,0.62958,0.85313,0.72450,0.54095
0.66607,0.62974,0.85301,0.72457,0.54089
0.66685,0.62991,0.85290,0.72464,0.54082
0.66764,0.63008,0.85278,0.72471,0.54076
0.66843,0.63025,0.85267,0.72478,0.54070
0.66922,0.63041,0.85255,0.72484,0.54064
0.67000,0.63058,0.85244,0.72492,0.54058
0.67079,0.63075,0.85232,0.72498,0.54052
0.67158,0.63092,0.85221,0.72506,0.54046
0.67237,0.63109,0.85210,0.72513,0.54040
0.67315,0.63126,0.85198,0.72520,0.54034
0.67394,0.63142,0.85187,0.72527,0.54028
0.67473,0.63159,0.85176,0.72533,0.54022
0.67552,0.63176,0.85164,0.72540,0.54017
0.67631,0.63193,0.85153,0.72548,0.54011
0.67709,0.63210,0.85142,0.72555,0.54005
0.67788,0.63227,0.85130,0.72562,0.53999
0.67867,0.63244,0.85119,0.72569,0.53993
0.67946,0.63261,0.85108,0.72576,0.53987
0.68024,0.63278,0.85096,0.72583,0.53981
0.68103,0.63295,0.85085,0.72590,0.53975
0.68182,0.63312,0.85074,0.72597,0.53969
0.68261,0.63328,0.85062,0.72603,0.53964
0.68339,0.63345,0.85051,0.72610,0.53958
0.68418,0.63362,0.85040,0.72617,0.53952
0.68497,0.63379,0.85029,0.72624,0.53946
0.68576,0.63395,0.85017,0.72631,0.53940
0.68654,0.63412,0.85006,0.72638,0.53935
0.68733,0.63428,0.84995,0.72645,0.53929
0.68812,0.63444,0.84983,0.72651,0.53923
0.68891,0.63461,0.84972,0.72658,0.53917
0.68969,0.63477,0.84961,0.72664,0.53912
0.69048,0.63493,0.84950,0.72671,0.53906
0.69127,0.63510,0.84938,0.72677,0.53900
0.69206,0.63526,0.84927,0.72684,0.53895
0.69284,0.63543,0.84916,0.72691,0.53889
0.69363,0.63559,0.84904,0.72697,0.53883
0.69442,0.63575,0.84893,0.72704,0.53878
0.69521,0.63592,0.84882,0.72710,0.53872
0.69599,0.63608,0.84871,0.72717,0.53867
0.69678,0.63624,0.84859,0.72723,0.53861
0.69757,0.63640,0.84848,0.72730,0.53856
0.69836,0.63656,0.84837,0.72736,0.53850
0.69914,0.63672,0.84826,0.72742,0.53844
0.69993,0.63688,0.84814,0.72749,0.53839
0.70072,0.63705,0.84803,0.72755,0.53833
0.70151,0.63721,0.84792,0.72762,0.53828
0.70230,0.63737,0.84781,0.72768,0.53822
0.70308,0.63753,0.84770,0.72775,0.53817
0.70387,0.63769,0.84759,0.72781,0.53811
0.70466,0.63786,0.84747,0.72787,0.53806
0.70545,0.63802,0.84736,0.72794,0.53800
0.70623,0.63818,0.84725,0.72800,0.53795
0.70702,0.63835,0.84714,0.72807,0.53789
0.70781,0.63851,0.84703,0.72814,0.53784
0.70860,0.63868,0.84692,0.72820,0.53778
0.70938,0.63884,0.84681,0.72827,0.53773
0.71017,0.63901,0.84670,0.72833,0.53767
0.71096,0.63917,0.84659,0.72840,0.53762
0.71175,0.63933,0.84648,0.72846,0.53756
0.71253,0.63949,0.84637,0.72853,0.53751
0.71332,0.63966,0.84626,0.72859,0.53745
0.71411,0.63982,0.84615,0.72866,0.53740
0.71490,0.63999,0.84603,0.72872,0.53734
0.71568,0.64015,0.84592,0.72879,0.53729
0.71647,0.64031,0.84581,0.72885,0.53723
0.71726,0.64047,0.84570,0.72891,0.53718
0.71805,0.64063,0.84559,0.72898,0.53712
0.71883,0.64079,0.84548,0.72904,0.53707
0.71962,0.64095,0.84537,0.72911,0.53701
0.72041,0.64112,0.84526,0.72917,0.53695
0.72120,0.64128,0.84515,0.72924,0.53690
0.72198,0.64144,0.84504,0.72930,0.53684
0.72277,0.64160,0.84493,0.72936,0.53679
0.72356,0.64177,0.84482,0.72943,0.53673
0.72435,0.64193,0.84471,0.72949,0.53668
0.72514,0.64209,0.84461,0.72955,0.53663
0.72592,0.64225,0.84450,0.72962,0.53657
0.72671,0.64241,0.84439,0.72968,0.53652
0.72750,0.64257,0.84428,0.72974,0.53647
0.72829,0.64273,0.84417,0.72980,0.53641
0.72907,0.64289,0.84406,0.72987,0.53635
0.72986,0.64305,0.84395,0.72993,0.53630
0.73065,0.64320,0.84384,0.72999,0.53625
0.73144,0.64336,0.84373,0.73005,0.53619
0.73222,0.64352,0.84362,0.73011,0.53614
0.73301,0.64367,0.84351,0.73016,0.53609
0.73380,0.64383,0.84340,0.73022,0.53603
0.73459,0.64399,0.84329,0.73029,0.53598
0.73537,0.64415,0.84318,0.73035,0.53593
0.73616,0.64431,0.84307,0.73041,0.53587
0.73695,0.64447,0.84297,0.73048,0.53582
0.73774,0.64463,0.84286,0.73054,0.53577
0.73852,0.64479,0.84275,0.73060,0.53571
0.73931,0.64495,0.84264,0.73066,0.53566
0.74010,0.64510,0.84253,0.73072,0.53561
0.74089,0.64526,0.84242,0.73078,0.53556
0.74167,0.64542,0.84231,0.73084,0.53551
0.74246,0.64558,0.84220,0.73090,0.53545
0.74325,0.64574,0.84210,0.73096,0.53540
0.74404,0.64591,0.84199,0.73103,0.53535
0.74482,0.64607,0.84188,0.73109,0.53529
0.74561,0.64623,0.84178,0.73115,0.53524
0.74640,0.64639,0.84167,0.73121,0.53519
0.74719,0.64654,0.84156,0.73127,0.53514
0.74797,0.64670,0.84145,0.73133,0.53509
0.74876,0.64685,0.84134,0.73139,0.53503
0.74955,0.64701,0.84123,0.73145,0.53498
0.75034,0.64716,0.84113,0.73150,0.53493
0.75113,0.64732,0.84102,0.73156,0.53488
0.75191,0.64747,0.84091,0.73162,0.53483
0.75270,0.64763,0.84080,0.73168,0.53478
0.75349,0.64778,0.84069,0.73173,0.53473
0.75428,0.64793,0.84058,0.73179,0.53468
0.75506,0.64808,0.84048,0.73185,0.53463
0.75585,0.64824,0.84037,0.73190,0.53458
0.75664,0.64839,0.84026,0.73196,0.53453
0.75743,0.64855,0.84015,0.73202,0.53448
0.75821,0.64870,0.84005,0.73208,0.53443
0.75900,0.64886,0.83994,0.73214,0.53438
0.75979,0.64902,0.83983,0.73220,0.53433
0.76058,0.64917,0.83973,0.73226,0.53427
0.76136,0.64933,0.83962,0.73232,0.53422
0.76215,0.64949,0.83951,0.73237,0.53417
0.76294,0.64964,0.83940,0.73243,0.53412
0.76373,0.64979,0.83930,0.73249,0.53407
0.76451,0.64994,0.83919,0.73254,0.53402
0.76530,0.65009,0.83908,0.73259,0.53397
0.76609,0.65024,0.83897,0.73265,0.53392
0.76688,0.65039,0.83887,0.73270,0.53387
0.76766,0.65054,0.83876,0.73275,0.53382
0.76845,0.65068,0.83865,0.73280,0.53377
0.76924,0.65083,0.83854,0.73285,0.53372
0.77003,0.65097,0.83843,0.73291,0.53368
0.77081,0.65112,0.83833,0.73296,0.53363
0.77160,0.65127,0.83822,0.73301,0.53358
0.77239,0.65143,0.83811,0.73307,0.53353
0.77318,0.65157,0.83800,0.73312,0.53348
0.77396,0.65172,0.83790,0.73318,0.53343
0.77475,0.65187,0.83779,0.73323,0.53338
0.77554,0.65202,0.83768,0.73328,0.53333
0.77633,0.65216,0.83757,0.73333,0.53328
0.77712,0.65231,0.83747,0.73339,0.53323
0.77790,0.65246,0.83736,0.73344,0.53318
0.77869,0.65261,0.83725,0.73349,0.53313
0.77948,0.65276,0.83715,0.73354,0.53308
0.78027,0.65290,0.83704,0.73359,0.53303
0.78105,0.65305,0.83693,0.73364,0.53298
0.78184,0.65319,0.83683,0.73369,0.53294
0.78263,0.65334,0.83672,0.73374,0.53289
0.78342,0.65348,0.83661,0.73379,0.53284
0.78420,0.65363,0.83650,0.73384,0.53279
0.78499,0.65378,0.83640,0.73390,0.53274
0.78578,0.65392,0.83629,0.73395,0.53269
0.78657,0.65407,0.83619,0.73400,0.53264
0.78735,0.65422,0.83608,0.73405,0.53259
0.78814,0.65437,0.83597,0.73410,0.53254
0.78893,0.65451,0.83587,0.73416,0.53249
0.78972,0.65466,0.83576,0.73421,0.53244
0.79050,0.65481,0.83566,0.73426,0.53239
0.79129,0.65496,0.83555,0.73431,0.53234
0.79208,0.65511,0.83544,0.73437,0.53230
0.79287,0.65525,0.83534,0.73442,0.53225
0.79365,0.65540,0.83523,0.73447,0.53220
0.79444,0.65554,0.83513,0.73452,0.53215
0.79523,0.65568,0.83502,0.73456,0.53210
0.79602,0.65582,0.83491,0.73461,0.53205
0.79680,0.65596,0.83481,0.73466,0.53201
0.79759,0.65611,0.83470,0.73471,0.53196
0.79838,0.65625,0.83459,0.73476,0.53191
0.79917,0.65640,0.83449,0.73481,0.53186
0.79995,0.65654,0.83438,0.73485,0.53181
0.80074,0.65668,0.83428,0.73490,0.53177
0.80153,0.65682,0.83417,0.73495,0.53172
0.80232,0.65697,0.83406,0.73500,0.53167
0.80311,0.65711,0.83396,0.73505,0.53162
0.80389,0.65725,0.83385,0.73509,0.53158
0.80468,0.65739,0.83375,0.73514,0.53153
0.80547,0.65753,0.83364,0.73519,0.53148
0.80626,0.65767,0.83354,0.73523,0.53143
0.80704,0.65781,0.83343,0.73528,0.53138
0.80783,0.65796,0.83333,0.73533,0.53134
0.80862,0.65810,0.83322,0.73538,0.53129
0.80941,0.65825,0.83312,0.73543,0.53124
0.81019,0.65839,0.83301,0.73548,0.53119
0.81098,0.65854,0.83291,0.73553,0.53114
0.81177,0.65868,0.83280,0.73558,0.53109
0.81256,0.65883,0.83270,0.73563,0.53104
0.81334,0.65898,0.83259,0.73568,0.53099
0.81413,0.65912,0.83249,0.73573,0.53094
0.81492,0.65927,0.83239,0.73578,0.53089
0.81571,0.65942,0.83228,0.73584,0.53084
0.81649,0.65957,0.83218,0.73589,0.53079
0.81728,0.65972,0.83208,0.73594,0.53074
0.81807,0.65987,0.83197,0.73599,0.53069
0.81886,0.66002,0.83187,0.73605,0.53064
0.81964,0.66017,0.83177,0.73610,0.53059
0.82043,0.66031,0.83167,0.73615,0.53054
0.82122,0.66046,0.83156,0.73620,0.53049
0.82201,0.66061,0.83146,0.73625,0.53044
0.82279,0.66075,0.83135,0.73630,0.53040
0.82358,0.66089,0.83125,0.73634,0.53035
0.82437,0.66103,0.83115,0.73639,0.53030
0.82516,0.66117,0.83104,0.73644,0.53025
0.82595,0.66131,0.83094,0.73648,0.53020
0.82673,0.66145,0.83083,0.73653,0.53015
0.82752,0.66160,0.83073,0.73658,0.53010
0.82831,0.66174,0.83063,0.73662,0.53005
0.82910,0.66187,0.83052,0.73667,0.53000
0.82988,0.66201,0.83042,0.73671,0.52995
0.83067,0.66215,0.83031,0.73676,0.52991
0.83146,0.66229,0.83021,0.73681,0.52986
0.83225,0.66243,0.83011,0.73685,0.52981
0.83303,0.66257,0.83000,0.73689,0.52976
0.83382,0.66270,0.82990,0.73694,0.52971
0.83461,0.66284,0.82979,0.73698,0.52966
0.83540,0.66298,0.82969,0.73702,0.52961
0.83618,0.66311,0.82959,0.73707,0.52956
0.83697,0.66325,0.82948,0.73711,0.52951
0.83776,0.66339,0.82938,0.73715,0.52946
0.83855,0.66353,0.82928,0.73720,0.52941
0.83933,0.66367,0.82917,0.73725,0.52936
0.84012,0.66380,0.82907,0.73729,0.52931
0.84091,0.66394,0.82896,0.73733,0.52927
0.84170,0.66408,0.82886,0.73738,0.52922
0.84248,0.66422,0.82876,0.73742,0.52917
0.84327,0.66435,0.82866,0.73746,0.52912
0.84406,0.66449,0.82855,0.73751,0.52907
0.84485,0.66464,0.82845,0.73756,0.52902
0.84563,0.66478,0.82835,0.73760,0.52896
0.84642,0.66492,0.82825,0.73765,0.52891
0.84721,0.66506,0.82814,0.73770,0.52886
0.84800,0.66521,0.82804,0.73775,0.52881
0.84878,0.66535,0.82794,0.73780,0.52876
0.84957,0.66550,0.82784,0.73784,0.52871
0.85036,0.66564,0.82774,0.73789,0.52866
0.85115,0.66578,0.82764,0.73794,0.52861
0.85194,0.66592,0.82754,0.73799,0.52856
0.85272,0.66606,0.82743,0.73803,0.52851
0.85351,0.66620,0.82733,0.73808,0.52846
0.85430,0.66634,0.82723,0.73812,0.52841
0.85509,0.66649,0.82713,0.73817,0.52836
0.85587,0.66662,0.82703,0.73821,0.52831
0.85666,0.66676,0.82693,0.73826,0.52826
0.85745,0.66690,0.82682,0.73830,0.52821
0.85824,0.66704,0.82672,0.73835,0.52816
0.85902,0.66719,0.82662,0.73840,0.52810
0.85981,0.66732,0.82652,0.73844,0.52805
0.86060,0.66746,0.82642,0.73848,0.52801
0.86139,0.66760,0.82632,0.73853,0.52796
0.86217,0.66773,0.82621,0.73857,0.52791
0.86296,0.66787,0.82611,0.73861,0.52786
0.86375,0.66801,0.82601,0.73866,0.52781
0.86454,0.66815,0.82591,0.73870,0.52775
0.86532,0.66829,0.82581,0.73875,0.52770
0.86611,0.66843,0.82571,0.73879,0.52765
0.86690,0.66857,0.82561,0.73884,0.52760
0.86769,0.66872,0.82551,0.73889,0.52755
0.86847,0.66886,0.82541,0.73893,0.52750
0.86926,0.66900,0.82531,0.73898,0.52745
0.87005,0.66913,0.82521,0.73902,0.52740
0.87084,0.66927,0.82511,0.73906,0.52734
0.87162,0.66941,0.82501,0.73911,0.52729
0.87241,0.66955,0.82491,0.73915,0.52724
0.87320,0.66969,0.82481,0.73920,0.52719
0.87399,0.66982,0.82470,0.73924,0.52714
0.87477,0.66996,0.82460,0.73928,0.52709
0.87556,0.67009,0.82450,0.73932,0.52704
0.87635,0.67022,0.82440,0.73936,0.52699
0.87714,0.67036,0.82430,0.73940,0.52694
0.87793,0.67049,0.82420,0.73944,0.52689
0.87871,0.67063,0.82410,0.73949,0.52684
0.87950,0.67077,0.82400,0.73953,0.52679
0.88029,0.67090,0.82390,0.73957,0.52675
0.88108,0.67103,0.82380,0.73961,0.52670
0.88186,0.67117,0.82370,0.73965,0.52665
0.88265,0.67131,0.82360,0.73969,0.52659
0.88344,0.67144,0.82350,0.73974,0.52654
0.88423,0.67158,0.82340,0.73978,0.52649
0.88501,0.67172,0.82330,0.73983,0.52644
0.88580,0.67186,0.82320,0.73987,0.52639
0.88659,0.67200,0.82310,0.73991,0.52634
0.88738,0.67214,0.82300,0.73996,0.52629
0.88816,0.67228,0.82290,0.74001,0.52623
0.88895,0.67243,0.82280,0.74006,0.52618
0.88974,0.67258,0.82271,0.74010,0.52613
0.89053,0.67272,0.82261,0.74015,0.52608
0.89131,0.67287,0.82251,0.74020,0.52602
0.89210,0.67302,0.82242,0.74025,0.52597
0.89289,0.67316,0.82232,0.74030,0.52592
0.89368,0.67331,0.82222,0.74035,0.52587
0.89446,0.67345,0.82212,0.74040,0.52581
0.89525,0.67359,0.82202,0.74044,0.52576
0.89604,0.67373,0.82193,0.74049,0.52571
0.89683,0.67388,0.82183,0.74054,0.52566
0.89761,0.67402,0.82173,0.74058,0.52560
0.89840,0.67417,0.82164,0.74063,0.52555
0.89919,0.67431,0.82154,0.74068,0.52550
0.89998,0.67445,0.82144,0.74072,0.52544
0.90077,0.67459,0.82134,0.74077,0.52539
0.90155,0.67474,0.82125,0.74082,0.52534
0.90234,0.67488,0.82115,0.74086,0.52529
0.90313,0.67502,0.82105,0.74091,0.52523
0.90392,0.67516,0.82095,0.74095,0.52518
0.90470,0.67531,0.82086,0.74100,0.52513
0.90549,0.67545,0.82076,0.74105,0.52507
0.90628,0.67559,0.82066,0.74109,0.52502
0.90707,0.67573,0.82057,0.74114,0.52497
0.90785,0.67587,0.82047,0.74118,0.52491
0.90864,0.67601,0.82037,0.74122,0.52486
0.90943,0.67614,0.82027,0.74127,0.52481
0.91022,0.67628,0.82017,0.74131,0.52476
0.91100,0.67642,0.82008,0.74135,0.52470
0.91179,0.67656,0.81998,0.74140,0.52465
0.91258,0.67669,0.81988,0.74144,0.52460
0.91337,0.67683,0.81978,0.74148,0.52455
0.91415,0.67696,0.81969,0.74152,0.52450
0.91494,0.67710,0.81959,0.74156,0.52444
0.91573,0.67724,0.81949,0.74160,0.52439
0.91652,0.67737,0.81939,0.74165,0.52434
0.91730,0.67751,0.81930,0.74169,0.52429
0.91809,0.67766,0.81920,0.74174,0.52423
0.91888,0.67780,0.81911,0.74178,0.52418
0.91967,0.67794,0.81901,0.74183,0.52412
0.92045,0.67808,0.81891,0.74188,0.52407
0.92124,0.67823,0.81882,0.74192,0.52402
0.92203,0.67838,0.81872,0.74197,0.52396
0.92282,0.67852,0.81863,0.74202,0.52391
0.92360,0.67867,0.81854,0.74207,0.52385
0.92439,0.67881,0.81844,0.74211,0.52379
0.92518,0.67895,0.81834,0.74216,0.52374
0.92597,0.67909,0.81825,0.74220,0.52369
0.92676,0.67923,0.81815,0.74225,0.52363
0.92754,0.67937,0.81806,0.74229,0.52358
0.92833,0.67952,0.81796,0.74234,0.52353
0.92912,0.67967,0.81787,0.74239,0.52347
0.92991,0.67981,0.81777,0.74244,0.52341
0.93069,0.67996,0.81768,0.74249,0.52336
0.93148,0.68011,0.81759,0.74254,0.52330
0.93227,0.68025,0.81749,0.74258,0.52325
0.93306,0.68040,0.81740,0.74263,0.52320
0.93384,0.68054,0.81730,0.74268,0.52314
0.93463,0.68068,0.81721,0.74272,0.52309
0.93542,0.68083,0.81711,0.74277,0.52303
0.93621,0.68097,0.81702,0.74282,0.52298
0.93699,0.68111,0.81693,0.74286,0.52293
0.93778,0.68126,0.81683,0.74291,0.52287
0.93857,0.68140,0.81674,0.74296,0.52282
0.93936,0.68155,0.81664,0.74300,0.52276
0.94014,0.68169,0.81655,0.74305,0.52270
0.94093,0.68183,0.81646,0.74310,0.52265
0.94172,0.68198,0.81636,0.74314,0.52259
0.94251,0.68212,0.81627,0.74319,0.52254
0.94329,0.68227,0.81618,0.74324,0.52248
0.94408,0.68241,0.81608,0.74328,0.52243
0.94487,0.68255,0.81599,0.74333,0.52238
0.94566,0.68269,0.81589,0.74337,0.52232
0.94644,0.68283,0.81580,0.74342,0.52227
0.94723,0.68297,0.81571,0.74346,0.52221
0.94802,0.68312,0.81561,0.74351,0.52216
0.94881,0.68326,0.81552,0.74356,0.52210
0.94959,0.68341,0.81543,0.74360,0.52205
0.95038,0.68355,0.81533,0.74365,0.52199
0.95117,0.68369,0.81524,0.74369,0.52194
0.95196,0.68384,0.81515,0.74374,0.52188
0.95275,0.68398,0.81506,0.74379,0.52183
0.95353,0.68412,0.81496,0.74383,0.52177
0.95432,0.68427,0.81487,0.74388,0.52172
0.95511,0.68441,0.81478,0.74393,0.52166
0.95590,0.68455,0.81468,0.74397,0.52161
0.95668,0.68469,0.81459,0.74401,0.52156
0.95747,0.68482,0.81449,0.74405,0.52151
0.95826,0.68496,0.81440,0.74410,0.52145
0.95905,0.68510,0.81431,0.74414,0.52140
0.95983,0.68524,0.81421,0.74418,0.52135
0.96062,0.68538,0.81412,0.74423,0.52129
0.96141,0.68553,0.81403,0.74427,0.52124
0.96220,0.68567,0.81394,0.74432,0.52118
0.96298,0.68581,0.81384,0.74436,0.52113
0.96377,0.68595,0.81375,0.74441,0.52108
0.96456,0.68609,0.81366,0.74445,0.52102
0.96535,0.68623,0.81357,0.74449,0.52097
0.96613,0.68637,0.81347,0.74454,0.52092
0.96692,0.68651,0.81338,0.74458,0.52086
0.96771,0.68665,0.81329,0.74462,0.52081
0.96850,0.68679,0.81319,0.74466,0.52076
0.96928,0.68693,0.81310,0.74471,0.52070
0.97007,0.68707,0.81301,0.74476,0.52065
0.97086,0.68721,0.81292,0.74480,0.52059
0.97165,0.68735,0.81283,0.74484,0.52054
0.97243,0.68749,0.81273,0.74488,0.52049
0.97322,0.68763,0.81264,0.74493,0.52043
0.97401,0.68777,0.81255,0.74497,0.52038
0.97480,0.68791,0.81246,0.74501,0.52033
0.97559,0.68805,0.81236,0.74506,0.52027
0.97637,0.68819,0.81227,0.74510,0.52022
0.97716,0.68833,0.81218,0.74514,0.52017
0.97795,0.68847,0.81209,0.74519,0.52012
0.97874,0.68860,0.81200,0.74523,0.52006
0.97952,0.68874,0.81190,0.74527,0.52001
0.98031,0.68888,0.81181,0.74531,0.51996
0.98110,0.68902,0.81172,0.74535,0.51990
0.98189,0.68916,0.81163,0.74539,0.51985
0.98267,0.68929,0.81154,0.74543,0.51980
0.98346,0.68943,0.81144,0.74547,0.51975
0.98425,0.68956,0.81135,0.74551,0.51970
0.98504,0.68970,0.81126,0.74556,0.51965
0.98582,0.68984,0.81117,0.74560,0.51959
0.98661,0.68997,0.81107,0.74564,0.51954
0.98740,0.69011,0.81098,0.74568,0.51949
0.98819,0.69024,0.81089,0.74572,0.51944
