FPrate,Sensivity,Precision,f1_score,Threshold
3.74944,0.83298,0.47148,0.60214,0.51637
3.75023,0.83301,0.47144,0.60211,0.51634
3.75101,0.83304,0.47139,0.60209,0.51632
3.75180,0.83307,0.47135,0.60206,0.51629
3.75259,0.83310,0.47131,0.60203,0.51627
3.75338,0.83314,0.47127,0.60201,0.51624
3.75416,0.83317,0.47122,0.60198,0.51622
3.75495,0.83320,0.47118,0.60195,0.51619
3.75574,0.83323,0.47114,0.60192,0.51616
3.75653,0.83326,0.47109,0.60190,0.51614
3.75731,0.83329,0.47105,0.60187,0.51611
3.75810,0.83332,0.47101,0.60184,0.51609
3.75889,0.83335,0.47096,0.60181,0.51606
3.75968,0.83338,0.47092,0.60179,0.51603
3.76046,0.83341,0.47088,0.60176,0.51601
3.76125,0.83344,0.47083,0.60173,0.51598
3.76204,0.83347,0.47079,0.60170,0.51596
3.76283,0.83349,0.47075,0.60168,0.51593
3.76361,0.83352,0.47070,0.60165,0.51591
3.76440,0.83355,0.47066,0.60162,0.51588
3.76519,0.83358,0.47062,0.60159,0.51586
3.76598,0.83361,0.47057,0.60156,0.51583
3.76676,0.83364,0.47053,0.60154,0.51581
3.76755,0.83367,0.47049,0.60151,0.51578
3.76834,0.83370,0.47044,0.60148,0.51576
3.76913,0.83373,0.47040,0.60145,0.51573
3.76991,0.83375,0.47036,0.60142,0.51571
3.77070,0.83378,0.47031,0.60140,0.51568
3.77149,0.83381,0.47027,0.60137,0.51566
3.77228,0.83384,0.47023,0.60134,0.51563
3.77306,0.83387,0.47018,0.60131,0.51561
3.77385,0.83389,0.47014,0.60128,0.51558
3.77464,0.83392,0.47009,0.60125,0.51556
3.77543,0.83395,0.47005,0.60123,0.51553
3.77622,0.83398,0.47001,0.60120,0.51551
3.77700,0.83401,0.46996,0.60117,0.51548
3.77779,0.83404,0.46992,0.60114,0.51546
3.77858,0.83406,0.46988,0.60111,0.51543
3.77937,0.83409,0.46983,0.60108,0.51541
3.78015,0.83412,0.46979,0.60106,0.51539
3.78094,0.83415,0.46975,0.60103,0.51536
3.78173,0.83417,0.46970,0.60100,0.51534
3.78252,0.83420,0.46966,0.60097,0.51531
3.78330,0.83423,0.46962,0.60094,0.51529
3.78409,0.83426,0.46957,0.60091,0.51526
3.78488,0.83429,0.46953,0.60088,0.51524
3.78567,0.83431,0.46949,0.60086,0.51521
3.78645,0.83434,0.46944,0.60083,0.51519
3.78724,0.83437,0.46940,0.60080,0.51516
3.78803,0.83440,0.46936,0.60077,0.51514
3.78882,0.83443,0.46931,0.60074,0.51511
3.78960,0.83446,0.46927,0.60072,0.51509
3.79039,0.83449,0.46923,0.60069,0.51506
3.79118,0.83452,0.46918,0.60066,0.51504
3.79197,0.83455,0.46914,0.60063,0.51501
3.79275,0.83458,0.46910,0.60061,0.51499
3.79354,0.83461,0.46906,0.60058,0.51496
3.79433,0.83464,0.46901,0.60055,0.51494
3.79512,0.83467,0.46897,0.60053,0.51491
3.79590,0.83470,0.46893,0.60050,0.51489
3.79669,0.83473,0.46888,0.60047,0.51486
3.79748,0.83476,0.46884,0.60044,0.51483
3.79827,0.83479,0.46880,0.60042,0.51481
3.79905,0.83482,0.46876,0.60039,0.51478
3.79984,0.83485,0.46871,0.60036,0.51476
3.80063,0.83487,0.46867,0.60033,0.51473
3.80142,0.83490,0.46863,0.60031,0.51471
3.80221,0.83493,0.46858,0.60028,0.51468
3.80299,0.83496,0.46854,0.60025,0.51466
3.80378,0.83499,0.46850,0.60022,0.51463
3.80457,0.83502,0.46846,0.60020,0.51461
3.80536,0.83505,0.46841,0.60017,0.51458
3.80614,0.83508,0.46837,0.60014,0.51456
3.80693,0.83511,0.46833,0.60011,0.51453
3.80772,0.83514,0.46829,0.60009,0.51451
3.80851,0.83517,0.46824,0.60006,0.51448
3.80929,0.83520,0.46820,0.60003,0.51445
3.81008,0.83523,0.46816,0.60000,0.51443
3.81087,0.83526,0.46811,0.59998,0.51440
3.81166,0.83529,0.46807,0.59995,0.51438
3.81244,0.83532,0.46803,0.59992,0.51435
3.81323,0.83534,0.46799,0.59989,0.51433
3.81402,0.83537,0.46794,0.59987,0.51430
3.81481,0.83540,0.46790,0.59984,0.51428
3.81559,0.83543,0.46786,0.59981,0.51425
3.81638,0.83546,0.46782,0.59978,0.51423
3.81717,0.83549,0.46777,0.59976,0.51420
3.81796,0.83552,0.46773,0.59973,0.51418
3.81874,0.83555,0.46769,0.59970,0.51415
3.81953,0.83558,0.46765,0.59967,0.51413
3.82032,0.83561,0.46760,0.59965,0.51410
3.82111,0.83564,0.46756,0.59962,0.51408
3.82189,0.83566,0.46752,0.59959,0.51405
3.82268,0.83569,0.46747,0.59956,0.51402
3.82347,0.83572,0.46743,0.59953,0.51400
3.82426,0.83575,0.46739,0.59951,0.51397
3.82505,0.83578,0.46735,0.59948,0.51395
3.82583,0.83581,0.46730,0.59945,0.51392
3.82662,0.83583,0.46726,0.59942,0.51390
3.82741,0.83586,0.46722,0.59939,0.51387
3.82820,0.83589,0.46717,0.59937,0.51385
3.82898,0.83592,0.46713,0.59934,0.51382
3.82977,0.83595,0.46709,0.59931,0.51380
3.83056,0.83597,0.46705,0.59928,0.51377
3.83135,0.83600,0.46700,0.59925,0.51374
3.83213,0.83603,0.46696,0.59923,0.51372
3.83292,0.83606,0.46692,0.59920,0.51369
3.83371,0.83609,0.46688,0.59917,0.51367
3.83450,0.83612,0.46683,0.59914,0.51364
3.83528,0.83615,0.46679,0.59912,0.51362
3.83607,0.83618,0.46675,0.59909,0.51359
3.83686,0.83621,0.46671,0.59906,0.51357
3.83765,0.83623,0.46666,0.59903,0.51354
3.83843,0.83626,0.46662,0.59901,0.51352
3.83922,0.83629,0.46658,0.59898,0.51349
3.84001,0.83632,0.46654,0.59895,0.51346
3.84080,0.83635,0.46649,0.59892,0.51344
3.84158,0.83638,0.46645,0.59890,0.51341
3.84237,0.83640,0.46641,0.59887,0.51339
3.84316,0.83643,0.46637,0.59884,0.51336
3.84395,0.83646,0.46632,0.59881,0.51334
3.84473,0.83649,0.46628,0.59878,0.51331
3.84552,0.83652,0.46624,0.59875,0.51329
3.84631,0.83654,0.46619,0.59873,0.51326
3.84710,0.83657,0.46615,0.59870,0.51324
3.84788,0.83660,0.46611,0.59867,0.51321
3.84867,0.83663,0.46607,0.59864,0.51319
3.84946,0.83665,0.46602,0.59861,0.51316
3.85025,0.83668,0.46598,0.59859,0.51314
3.85104,0.83671,0.46594,0.59856,0.51311
3.85182,0.83674,0.46590,0.59853,0.51309
3.85261,0.83677,0.46585,0.59850,0.51306
3.85340,0.83680,0.46581,0.59848,0.51304
3.85419,0.83683,0.46577,0.59845,0.51301
3.85497,0.83685,0.46573,0.59842,0.51299
3.85576,0.83688,0.46569,0.59839,0.51296
3.85655,0.83691,0.46564,0.59837,0.51294
3.85734,0.83694,0.46560,0.59834,0.51291
3.85812,0.83697,0.46556,0.59831,0.51289
3.85891,0.83701,0.46552,0.59829,0.51286
3.85970,0.83704,0.46548,0.59826,0.51284
3.86049,0.83707,0.46544,0.59823,0.51281
3.86127,0.83710,0.46539,0.59821,0.51279
3.86206,0.83713,0.46535,0.59818,0.51276
3.86285,0.83716,0.46531,0.59816,0.51274
3.86364,0.83719,0.46527,0.59813,0.51271
3.86442,0.83722,0.46523,0.59810,0.51269
3.86521,0.83725,0.46519,0.59807,0.51266
3.86600,0.83728,0.46514,0.59805,0.51264
3.86679,0.83731,0.46510,0.59802,0.51262
3.86757,0.83734,0.46506,0.59799,0.51259
3.86836,0.83737,0.46502,0.59797,0.51257
3.86915,0.83740,0.46498,0.59794,0.51254
3.86994,0.83743,0.46493,0.59791,0.51252
3.87072,0.83746,0.46489,0.59789,0.51249
3.87151,0.83749,0.46485,0.59786,0.51247
3.87230,0.83752,0.46481,0.59783,0.51244
3.87309,0.83755,0.46477,0.59780,0.51242
3.87387,0.83758,0.46473,0.59778,0.51239
3.87466,0.83761,0.46468,0.59775,0.51237
3.87545,0.83763,0.46464,0.59772,0.51234
3.87624,0.83766,0.46460,0.59770,0.51231
3.87703,0.83769,0.46456,0.59767,0.51229
3.87781,0.83772,0.46452,0.59764,0.51226
3.87860,0.83775,0.46447,0.59761,0.51224
3.87939,0.83778,0.46443,0.59759,0.51221
3.88018,0.83781,0.46439,0.59756,0.51219
3.88096,0.83784,0.46435,0.59753,0.51216
3.88175,0.83787,0.46431,0.59750,0.51214
3.88254,0.83790,0.46426,0.59748,0.51211
3.88333,0.83792,0.46422,0.59745,0.51209
3.88411,0.83795,0.46418,0.59742,0.51206
3.88490,0.83798,0.46414,0.59739,0.51204
3.88569,0.83801,0.46410,0.59737,0.51201
3.88648,0.83804,0.46406,0.59734,0.51199
3.88726,0.83807,0.46401,0.59731,0.51196
3.88805,0.83810,0.46397,0.59729,0.51194
3.88884,0.83813,0.46393,0.59726,0.51191
3.88963,0.83816,0.46389,0.59723,0.51189
3.89041,0.83819,0.46385,0.59720,0.51186
3.89120,0.83822,0.46381,0.59718,0.51184
3.89199,0.83825,0.46376,0.59715,0.51181
3.89278,0.83828,0.46372,0.59712,0.51179
3.89356,0.83830,0.46368,0.59710,0.51176
3.89435,0.83833,0.46364,0.59707,0.51174
3.89514,0.83836,0.46360,0.59704,0.51171
3.89593,0.83839,0.46355,0.59701,0.51169
3.89671,0.83842,0.46351,0.59699,0.51166
3.89750,0.83844,0.46347,0.59696,0.51164
3.89829,0.83847,0.46343,0.59693,0.51161
3.89908,0.83850,0.46339,0.59690,0.51159
3.89986,0.83853,0.46335,0.59688,0.51156
3.90065,0.83856,0.46330,0.59685,0.51154
3.90144,0.83859,0.46326,0.59682,0.51151
3.90223,0.83862,0.46322,0.59679,0.51148
3.90302,0.83864,0.46318,0.59677,0.51146
3.90380,0.83867,0.46314,0.59674,0.51143
3.90459,0.83870,0.46310,0.59671,0.51141
3.90538,0.83873,0.46305,0.59668,0.51138
3.90617,0.83876,0.46301,0.59666,0.51136
3.90695,0.83879,0.46297,0.59663,0.51133
3.90774,0.83881,0.46293,0.59660,0.51131
3.90853,0.83884,0.46289,0.59657,0.51128
3.90932,0.83887,0.46285,0.59655,0.51126
3.91010,0.83890,0.46280,0.59652,0.51123
3.91089,0.83893,0.46276,0.59649,0.51121
3.91168,0.83896,0.46272,0.59647,0.51118
3.91247,0.83899,0.46268,0.59644,0.51116
3.91325,0.83902,0.46264,0.59641,0.51113
3.91404,0.83905,0.46260,0.59639,0.51111
3.91483,0.83908,0.46256,0.59636,0.51108
3.91562,0.83911,0.46252,0.59633,0.51106
3.91640,0.83914,0.46247,0.59631,0.51103
3.91719,0.83917,0.46243,0.59628,0.51101
3.91798,0.83919,0.46239,0.59625,0.51098
3.91877,0.83922,0.46235,0.59622,0.51096
3.91955,0.83925,0.46231,0.59620,0.51093
3.92034,0.83928,0.46227,0.59617,0.51091
3.92113,0.83931,0.46223,0.59614,0.51088
3.92192,0.83934,0.46218,0.59612,0.51086
3.92270,0.83937,0.46214,0.59609,0.51083
3.92349,0.83940,0.46210,0.59606,0.51081
3.92428,0.83943,0.46206,0.59603,0.51078
3.92507,0.83946,0.46202,0.59601,0.51076
3.92586,0.83949,0.46198,0.59598,0.51073
3.92664,0.83952,0.46194,0.59595,0.51071
3.92743,0.83955,0.46190,0.59593,0.51068
3.92822,0.83958,0.46186,0.59590,0.51065
3.92901,0.83961,0.46181,0.59588,0.51063
3.92979,0.83963,0.46177,0.59585,0.51060
3.93058,0.83966,0.46173,0.59582,0.51058
3.93137,0.83969,0.46169,0.59579,0.51055
3.93216,0.83972,0.46165,0.59577,0.51053
3.93294,0.83975,0.46161,0.59574,0.51050
3.93373,0.83978,0.46157,0.59571,0.51048
3.93452,0.83981,0.46153,0.59569,0.51045
3.93531,0.83984,0.46148,0.59566,0.51043
3.93609,0.83986,0.46144,0.59563,0.51040
3.93688,0.83989,0.46140,0.59560,0.51038
3.93767,0.83992,0.46136,0.59558,0.51035
3.93846,0.83995,0.46132,0.59555,0.51033
3.93924,0.83998,0.46128,0.59552,0.51030
3.94003,0.84001,0.46124,0.59550,0.51028
3.94082,0.84004,0.46120,0.59547,0.51025
3.94161,0.84007,0.46116,0.59544,0.51023
3.94239,0.84010,0.46112,0.59542,0.51020
3.94318,0.84013,0.46107,0.59539,0.51018
3.94397,0.84016,0.46103,0.59536,0.51015
3.94476,0.84019,0.46099,0.59534,0.51013
3.94554,0.84022,0.46095,0.59531,0.51010
3.94633,0.84025,0.46091,0.59528,0.51008
3.94712,0.84028,0.46087,0.59526,0.51005
3.94791,0.84031,0.46083,0.59523,0.51002
3.94869,0.84034,0.46079,0.59521,0.51000
3.94948,0.84037,0.46075,0.59518,0.50997
3.95027,0.84040,0.46071,0.59515,0.50995
3.95106,0.84043,0.46067,0.59513,0.50992
3.95185,0.84046,0.46063,0.59510,0.50990
3.95263,0.84049,0.46059,0.59507,0.50987
3.95342,0.84052,0.46055,0.59505,0.50985
3.95421,0.84055,0.46050,0.59502,0.50982
3.95500,0.84058,0.46046,0.59499,0.50980
3.95578,0.84061,0.46042,0.59497,0.50977
3.95657,0.84064,0.46038,0.59494,0.50975
3.95736,0.84067,0.46034,0.59491,0.50972
3.95815,0.84069,0.46030,0.59489,0.50970
3.95893,0.84072,0.46026,0.59486,0.50967
3.95972,0.84075,0.46022,0.59483,0.50965
3.96051,0.84078,0.46018,0.59481,0.50962
3.96130,0.84081,0.46014,0.59478,0.50960
3.96208,0.84084,0.46010,0.59475,0.50957
3.96287,0.84087,0.46006,0.59473,0.50955
3.96366,0.84090,0.46002,0.59470,0.50952
3.96445,0.84093,0.45998,0.59467,0.50950
3.96523,0.84096,0.45993,0.59465,0.50947
3.96602,0.84099,0.45989,0.59462,0.50945
3.96681,0.84102,0.45985,0.59459,0.50942
3.96760,0.84105,0.45981,0.59457,0.50940
3.96838,0.84108,0.45977,0.59454,0.50937
3.96917,0.84111,0.45973,0.59451,0.50935
3.96996,0.84114,0.45969,0.59449,0.50932
3.97075,0.84116,0.45965,0.59446,0.50930
3.97153,0.84119,0.45961,0.59443,0.50927
3.97232,0.84122,0.45957,0.59441,0.50925
3.97311,0.84125,0.45953,0.59438,0.50922
3.97390,0.84128,0.45949,0.59436,0.50920
3.97468,0.84131,0.45945,0.59433,0.50917
3.97547,0.84134,0.45941,0.59430,0.50915
3.97626,0.84137,0.45937,0.59428,0.50912
3.97705,0.84140,0.45933,0.59425,0.50910
3.97784,0.84143,0.45929,0.59422,0.50907
3.97862,0.84146,0.45925,0.59420,0.50905
3.97941,0.84149,0.45921,0.59417,0.50902
3.98020,0.84152,0.45916,0.59414,0.50900
3.98099,0.84155,0.45912,0.59412,0.50897
3.98177,0.84157,0.45908,0.59409,0.50895
3.98256,0.84160,0.45904,0.59406,0.50892
3.98335,0.84163,0.45900,0.59403,0.50890
3.98414,0.84166,0.45896,0.59401,0.50888
3.98492,0.84169,0.45892,0.59398,0.50885
3.98571,0.84172,0.45888,0.59396,0.50883
3.98650,0.84175,0.45884,0.59393,0.50880
3.98729,0.84178,0.45880,0.59390,0.50878
3.98807,0.84181,0.45876,0.59388,0.50875
3.98886,0.84184,0.45872,0.59385,0.50873
3.98965,0.84187,0.45868,0.59382,0.50870
3.99044,0.84190,0.45864,0.59380,0.50868
3.99122,0.84193,0.45860,0.59377,0.50865
3.99201,0.84196,0.45856,0.59375,0.50863
3.99280,0.84199,0.45852,0.59372,0.50861
3.99359,0.84202,0.45848,0.59369,0.50858
3.99437,0.84205,0.45844,0.59367,0.50856
3.99516,0.84208,0.45840,0.59364,0.50853
3.99595,0.84211,0.45836,0.59361,0.50851
3.99674,0.84214,0.45832,0.59359,0.50848
3.99752,0.84217,0.45828,0.59356,0.50846
3.99831,0.84220,0.45824,0.59353,0.50843
3.99910,0.84223,0.45820,0.59351,0.50841
3.99989,0.84225,0.45816,0.59348,0.50839
4.00068,0.84228,0.45812,0.59345,0.50836
4.00146,0.84231,0.45808,0.59343,0.50834
4.00225,0.84234,0.45804,0.59340,0.50831
4.00304,0.84237,0.45800,0.59337,0.50829
4.00383,0.84240,0.45796,0.59335,0.50827
4.00461,0.84243,0.45792,0.59332,0.50824
4.00540,0.84246,0.45787,0.59329,0.50822
4.00619,0.84248,0.45783,0.59327,0.50819
4.00698,0.84251,0.45779,0.59324,0.50817
4.00776,0.84254,0.45775,0.59321,0.50814
4.00855,0.84257,0.45771,0.59319,0.50812
4.00934,0.84260,0.45767,0.59316,0.50809
4.01013,0.84263,0.45763,0.59313,0.50807
4.01091,0.84266,0.45759,0.59311,0.50804
4.01170,0.84268,0.45755,0.59308,0.50802
4.01249,0.84271,0.45751,0.59305,0.50799
4.01328,0.84274,0.45747,0.59303,0.50797
4.01406,0.84277,0.45743,0.59300,0.50794
4.01485,0.84280,0.45739,0.59297,0.50792
4.01564,0.84283,0.45735,0.59295,0.50789
4.01643,0.84285,0.45731,0.59292,0.50787
4.01721,0.84288,0.45727,0.59289,0.50784
4.01800,0.84291,0.45723,0.59286,0.50782
4.01879,0.84294,0.45719,0.59284,0.50780
4.01958,0.84297,0.45715,0.59281,0.50777
4.02036,0.84299,0.45711,0.59278,0.50775
4.02115,0.84302,0.45707,0.59276,0.50772
4.02194,0.84305,0.45703,0.59273,0.50770
4.02273,0.84308,0.45699,0.59270,0.50767
4.02351,0.84310,0.45695,0.59267,0.50765
4.02430,0.84313,0.45691,0.59265,0.50762
4.02509,0.84316,0.45687,0.59262,0.50760
4.02588,0.84319,0.45683,0.59259,0.50757
4.02667,0.84322,0.45679,0.59257,0.50755
4.02745,0.84324,0.45674,0.59254,0.50752
4.02824,0.84327,0.45670,0.59251,0.50750
4.02903,0.84330,0.45666,0.59249,0.50748
4.02982,0.84333,0.45662,0.59246,0.50745
4.03060,0.84336,0.45658,0.59243,0.50743
4.03139,0.84339,0.45654,0.59241,0.50740
4.03218,0.84341,0.45650,0.59238,0.50738
4.03297,0.84344,0.45646,0.59235,0.50735
4.03375,0.84347,0.45642,0.59233,0.50733
4.03454,0.84350,0.45639,0.59230,0.50730
4.03533,0.84353,0.45635,0.59227,0.50728
4.03612,0.84356,0.45631,0.59225,0.50725
4.03690,0.84359,0.45627,0.59222,0.50723
4.03769,0.84362,0.45623,0.59220,0.50720
4.03848,0.84365,0.45619,0.59217,0.50718
4.03927,0.84368,0.45615,0.59214,0.50715
4.04005,0.84370,0.45611,0.59212,0.50713
4.04084,0.84373,0.45607,0.59209,0.50710
4.04163,0.84376,0.45603,0.59206,0.50708
4.04242,0.84379,0.45599,0.59203,0.50706
4.04320,0.84382,0.45595,0.59201,0.50703
4.04399,0.84385,0.45591,0.59198,0.50701
4.04478,0.84387,0.45587,0.59195,0.50698
4.04557,0.84390,0.45583,0.59193,0.50696
4.04635,0.84393,0.45579,0.59190,0.50693
4.04714,0.84396,0.45575,0.59187,0.50691
4.04793,0.84399,0.45571,0.59185,0.50688
4.04872,0.84402,0.45567,0.59182,0.50686
4.04950,0.84404,0.45563,0.59179,0.50683
4.05029,0.84407,0.45559,0.59177,0.50681
4.05108,0.84410,0.45555,0.59174,0.50678
4.05187,0.84413,0.45551,0.59171,0.50676
4.05266,0.84416,0.45547,0.59169,0.50673
4.05344,0.84419,0.45543,0.59166,0.50671
4.05423,0.84421,0.45539,0.59163,0.50669
4.05502,0.84424,0.45535,0.59161,0.50666
4.05581,0.84427,0.45531,0.59158,0.50664
4.05659,0.84430,0.45527,0.59155,0.50661
4.05738,0.84433,0.45523,0.59153,0.50659
4.05817,0.84436,0.45519,0.59150,0.50656
4.05896,0.84438,0.45515,0.59147,0.50654
4.05974,0.84441,0.45511,0.59145,0.50652
4.06053,0.84444,0.45507,0.59142,0.50649
4.06132,0.84447,0.45503,0.59139,0.50647
4.06211,0.84450,0.45499,0.59137,0.50644
4.06289,0.84453,0.45495,0.59134,0.50642
4.06368,0.84456,0.45491,0.59132,0.50640
4.06447,0.84458,0.45487,0.59129,0.50637
4.06526,0.84461,0.45483,0.59126,0.50635
4.06604,0.84464,0.45479,0.59124,0.50632
4.06683,0.84467,0.45475,0.59121,0.50630
4.06762,0.84470,0.45471,0.59118,0.50627
4.06841,0.84472,0.45467,0.59115,0.50625
4.06919,0.84475,0.45463,0.59113,0.50623
4.06998,0.84478,0.45459,0.59110,0.50620
4.07077,0.84481,0.45455,0.59107,0.50618
4.07156,0.84483,0.45451,0.59105,0.50615
4.07234,0.84486,0.45447,0.59102,0.50613
4.07313,0.84489,0.45443,0.59099,0.50611
4.07392,0.84492,0.45439,0.59097,0.50608
4.07471,0.84494,0.45435,0.59094,0.50606
4.07550,0.84497,0.45431,0.59091,0.50603
4.07628,0.84500,0.45427,0.59089,0.50601
4.07707,0.84503,0.45423,0.59086,0.50599
4.07786,0.84505,0.45419,0.59083,0.50596
4.07865,0.84508,0.45415,0.59080,0.50594
4.07943,0.84511,0.45411,0.59078,0.50591
4.08022,0.84514,0.45407,0.59075,0.50589
4.08101,0.84517,0.45404,0.59072,0.50587
4.08180,0.84519,0.45400,0.59070,0.50584
4.08258,0.84522,0.45396,0.59067,0.50582
4.08337,0.84525,0.45392,0.59064,0.50579
4.08416,0.84528,0.45388,0.59062,0.50577
4.08495,0.84530,0.45384,0.59059,0.50575
4.08573,0.84533,0.45380,0.59056,0.50572
4.08652,0.84536,0.45376,0.59054,0.50570
4.08731,0.84539,0.45372,0.59051,0.50567
4.08810,0.84541,0.45368,0.59048,0.50565
4.08888,0.84544,0.45364,0.59046,0.50563
4.08967,0.84547,0.45360,0.59043,0.50560
4.09046,0.84550,0.45356,0.59040,0.50558
4.09125,0.84552,0.45352,0.59038,0.50556
4.09203,0.84555,0.45348,0.59035,0.50553
4.09282,0.84558,0.45344,0.59032,0.50551
4.09361,0.84561,0.45340,0.59030,0.50548
4.09440,0.84563,0.45336,0.59027,0.50546
4.09518,0.84566,0.45332,0.59024,0.50544
4.09597,0.84569,0.45328,0.59021,0.50541
4.09676,0.84572,0.45324,0.59019,0.50539
4.09755,0.84575,0.45320,0.59016,0.50537
4.09833,0.84577,0.45316,0.59013,0.50534
4.09912,0.84580,0.45312,0.59011,0.50532
4.09991,0.84583,0.45309,0.59008,0.50530
4.10070,0.84586,0.45305,0.59006,0.50527
4.10149,0.84589,0.45301,0.59003,0.50525
4.10227,0.84592,0.45297,0.59000,0.50523
4.10306,0.84595,0.45293,0.58998,0.50520
4.10385,0.84598,0.45289,0.58995,0.50518
4.10464,0.84600,0.45285,0.58993,0.50516
4.10542,0.84603,0.45281,0.58990,0.50513
4.10621,0.84606,0.45277,0.58987,0.50511
4.10700,0.84609,0.45273,0.58985,0.50509
4.10779,0.84612,0.45269,0.58982,0.50506
4.10857,0.84615,0.45266,0.58979,0.50504
4.10936,0.84618,0.45262,0.58977,0.50501
4.11015,0.84620,0.45258,0.58974,0.50499
4.11094,0.84623,0.45254,0.58971,0.50497
4.11172,0.84626,0.45250,0.58969,0.50495
4.11251,0.84629,0.45246,0.58966,0.50492
4.11330,0.84631,0.45242,0.58963,0.50490
4.11409,0.84634,0.45238,0.58961,0.50488
4.11487,0.84637,0.45234,0.58958,0.50485
4.11566,0.84639,0.45230,0.58955,0.50483
4.11645,0.84642,0.45226,0.58952,0.50481
4.11724,0.84644,0.45222,0.58950,0.50478
4.11802,0.84647,0.45218,0.58947,0.50476
4.11881,0.84650,0.45214,0.58944,0.50474
4.11960,0.84652,0.45210,0.58941,0.50472
4.12039,0.84655,0.45206,0.58939,0.50469
4.12117,0.84657,0.45202,0.58936,0.50467
4.12196,0.84659,0.45198,0.58933,0.50465
4.12275,0.84662,0.45194,0.58930,0.50463
4.12354,0.84664,0.45190,0.58927,0.50460
4.12432,0.84667,0.45186,0.58925,0.50458
4.12511,0.84669,0.45182,0.58922,0.50456
4.12590,0.84672,0.45178,0.58919,0.50453
4.12669,0.84674,0.45174,0.58916,0.50451
4.12748,0.84676,0.45170,0.58913,0.50449
4.12826,0.84679,0.45166,0.58910,0.50447
4.12905,0.84681,0.45162,0.58908,0.50444
4.12984,0.84684,0.45158,0.58905,0.50442
4.13063,0.84686,0.45154,0.58902,0.50440
4.13141,0.84689,0.45150,0.58899,0.50437
4.13220,0.84691,0.45146,0.58896,0.50435
4.13299,0.84694,0.45142,0.58894,0.50433
4.13378,0.84697,0.45138,0.58891,0.50430
4.13456,0.84699,0.45134,0.58888,0.50428
4.13535,0.84702,0.45130,0.58885,0.50426
4.13614,0.84704,0.45126,0.58883,0.50423
4.13693,0.84707,0.45122,0.58880,0.50421
4.13771,0.84710,0.45118,0.58877,0.50419
4.13850,0.84712,0.45114,0.58875,0.50416
4.13929,0.84715,0.45110,0.58872,0.50414
4.14008,0.84717,0.45107,0.58869,0.50412
4.14086,0.84720,0.45103,0.58866,0.50410
4.14165,0.84723,0.45099,0.58864,0.50407
4.14244,0.84725,0.45095,0.58861,0.50405
4.14323,0.84728,0.45091,0.58858,0.50402
4.14401,0.84731,0.45087,0.58856,0.50400
4.14480,0.84733,0.45083,0.58853,0.50398
4.14559,0.84736,0.45079,0.58850,0.50396
4.14638,0.84739,0.45075,0.58847,0.50393
4.14716,0.84741,0.45071,0.58845,0.50391
4.14795,0.84744,0.45067,0.58842,0.50389
4.14874,0.84746,0.45063,0.58839,0.50386
4.14953,0.84749,0.45059,0.58836,0.50384
4.15032,0.84751,0.45055,0.58834,0.50382
4.15110,0.84754,0.45051,0.58831,0.50379
4.15189,0.84756,0.45047,0.58828,0.50377
4.15268,0.84759,0.45043,0.58825,0.50375
4.15347,0.84761,0.45039,0.58823,0.50372
4.15425,0.84764,0.45036,0.58820,0.50370
4.15504,0.84766,0.45032,0.58817,0.50368
4.15583,0.84769,0.45028,0.58814,0.50366
4.15662,0.84771,0.45024,0.58811,0.50363
4.15740,0.84774,0.45020,0.58808,0.50361
4.15819,0.84776,0.45016,0.58806,0.50359
4.15898,0.84778,0.45012,0.58803,0.50357
4.15977,0.84781,0.45008,0.58800,0.50354
4.16055,0.84783,0.45004,0.58797,0.50352
4.16134,0.84785,0.45000,0.58794,0.50350
4.16213,0.84788,0.44996,0.58791,0.50348
4.16292,0.84790,0.44992,0.58789,0.50345
4.16370,0.84792,0.44988,0.58786,0.50343
4.16449,0.84794,0.44984,0.58783,0.50341
4.16528,0.84797,0.44980,0.58780,0.50339
4.16607,0.84799,0.44976,0.58777,0.50336
4.16685,0.84801,0.44972,0.58774,0.50334
4.16764,0.84804,0.44968,0.58771,0.50332
4.16843,0.84806,0.44964,0.58768,0.50330
4.16922,0.84808,0.44960,0.58766,0.50328
4.17000,0.84810,0.44956,0.58763,0.50325
4.17079,0.84813,0.44952,0.58760,0.50323
4.17158,0.84815,0.44948,0.58757,0.50321
4.17237,0.84817,0.44944,0.58754,0.50319
4.17315,0.84820,0.44940,0.58751,0.50316
4.17394,0.84822,0.44936,0.58748,0.50314
4.17473,0.84824,0.44932,0.58745,0.50312
4.17552,0.84826,0.44927,0.58743,0.50310
4.17631,0.84829,0.44923,0.58740,0.50307
4.17709,0.84831,0.44919,0.58737,0.50305
4.17788,0.84833,0.44915,0.58734,0.50303
4.17867,0.84835,0.44911,0.58731,0.50301
4.17946,0.84838,0.44907,0.58728,0.50298
4.18024,0.84840,0.44903,0.58725,0.50296
4.18103,0.84842,0.44899,0.58722,0.50294
4.18182,0.84844,0.44895,0.58719,0.50292
4.18261,0.84846,0.44891,0.58716,0.50290
4.18339,0.84848,0.44887,0.58713,0.50287
4.18418,0.84851,0.44883,0.58711,0.50285
4.18497,0.84853,0.44879,0.58708,0.50283
4.18576,0.84855,0.44875,0.58705,0.50281
4.18654,0.84857,0.44871,0.58702,0.50279
4.18733,0.84859,0.44867,0.58699,0.50276
4.18812,0.84861,0.44863,0.58696,0.50274
4.18891,0.84864,0.44859,0.58693,0.50272
